SCHOOL_YEAR,FIPST,STATENAME,ST,SCH_NAME,LEA_NAME,STATE_AGENCY_NO,UNION,ST_LEAID,LEAID,ST_SCHID,NCESSCH,SCHID,MSTREET1,MSTREET2,MSTREET3,MCITY,MSTATE,MZIP,MZIP4,LSTREET1,LSTREET2,LSTREET3,LCITY,LSTATE,LZIP,LZIP4,PHONE,WEBSITE,SY_STATUS,SY_STATUS_TEXT,UPDATED_STATUS,UPDATED_STATUS_TEXT,EFFECTIVE_DATE,SCH_TYPE,SCH_TYPE_TEXT,RECON_STATUS,OUT_OF_STATE_FLAG,CHARTER_TEXT,CHARTAUTH1,CHARTAUTHN1,CHARTAUTH2,CHARTAUTHN2,NOGRADES,G_PK_OFFERED,G_KG_OFFERED,G_1_OFFERED,G_2_OFFERED,G_3_OFFERED,G_4_OFFERED,G_5_OFFERED,G_6_OFFERED,G_7_OFFERED,G_8_OFFERED,G_9_OFFERED,G_10_OFFERED,G_11_OFFERED,G_12_OFFERED,G_13_OFFERED,G_UG_OFFERED,G_AE_OFFERED,GSLO,GSHI,LEVEL,IGOFFERED
2017-2018,42,PENNSYLVANIA,PA,Penn Wood El Sch,West Chester Area SD,1,,PA-124159002,4225290,PA-124159002-4813,422529004813,4204813,1470 Johnny's Way,,,West Chester,PA,19382,7858.0,1470 Johnny's Way,,,West Chester,PA,19382,7858.0,(484)266-1900,http://www.wcasd.net,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Hillsdale El Sch,West Chester Area SD,1,,PA-124159002,4225290,PA-124159002-6910,422529006910,4206910,725 W Market St,,,West Chester,PA,19382,1951.0,725 W Market St,,,West Chester,PA,19382,1951.0,(484)266-2000,http://www.wcasd.net,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Sarah W Starkweather El Sch,West Chester Area SD,1,,PA-124159002,4225290,PA-124159002-7324,422529010012,4210012,1050 Wilmington Pike,,,West Chester,PA,19382,7368.0,1050 Wilmington Pike,,,West Chester,PA,19382,7368.0,(484)266-2200,http://www.wcasd.net,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,West Greene El Ctr,West Greene SD,1,,PA-101308503,4225440,PA-101308503-8353,422544007551,4207551,1350 Hargus Creek Rd,,,Waynesburg,PA,15370,,1350 Hargus Creek Rd,,,Waynesburg,PA,15370,,(724)499-5183,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Jefferson El Sch,West Jefferson Hills SD,1,,PA-103029553,4225590,PA-103029553-7382,422559000081,4200081,875 Old Clairton Rd,,,Jefferson Hills,PA,15025,3131.0,875 Old Clairton Rd,,,Jefferson Hills,PA,15025,3131.0,(412)655-4163,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Gill Hall El Sch,West Jefferson Hills SD,1,,PA-103029553,4225590,PA-103029553-0516,422559000516,4200516,829 Gill Hall Rd,,,Jefferson Hills,PA,15025,3235.0,829 Gill Hall Rd,,,Jefferson Hills,PA,15025,3235.0,(412)655-4732,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,McClellan El Sch,West Jefferson Hills SD,1,,PA-103029553,4225590,PA-103029553-0519,422559000519,4200519,360 School Ln,,,Pittsburgh,PA,15236,4193.0,360 School Ln,,,Pittsburgh,PA,15236,4193.0,(412)655-2700,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Luther W Low El Sch,West Middlesex Area SD,1,,PA-104437503,4225650,PA-104437503-6803,422565006803,4206803,3591 Sharon Rd,,,West Middlesex,PA,16159,3721.0,3591 Sharon Rd,,,West Middlesex,PA,16159,3721.0,(724)634-3030,http://www.wmasd.k12.pa.us,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,KG,03,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Oakview El Sch,West Middlesex Area SD,1,,PA-104437503,4225650,PA-104437503-7307,422565009970,4209970,3591 Sharon Rd,,,West Middlesex,PA,16159,3721.0,3591 Sharon Rd,,,West Middlesex,PA,16159,3721.0,(724)634-3030,http://www.wmasd.k12.pa.us,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,04,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,New Emerson El Sch,West Mifflin Area SD,1,,PA-103029603,4225680,PA-103029603-0526,422568000526,4200526,1922 Pennsylvania Ave,,,West Mifflin,PA,15122,3994.0,1922 Pennsylvania Ave,,,West Mifflin,PA,15122,3994.0,(412)466-9131,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,KG,03,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Clara Barton El Sch,West Mifflin Area SD,1,,PA-103029603,4225680,PA-103029603-0528,422568000528,4200528,764 Beverly Dr,,,West Mifflin,PA,15122,3299.0,764 Beverly Dr,,,West Mifflin,PA,15122,3299.0,(412)466-9131,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,KG,03,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Homeville El Sch,West Mifflin Area SD,1,,PA-103029603,4225680,PA-103029603-0532,422568000532,4200532,4315 Eliza St,,,West Mifflin,PA,15122,2097.0,4315 Eliza St,,,West Mifflin,PA,15122,2097.0,(412)466-9131,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,PK,03,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,West Mifflin Area MS,West Mifflin Area SD,1,,PA-103029603,4225680,PA-103029603-0535,422568000535,4200535,81 Commonwealth Ave,,,West Mifflin,PA,15122,2698.0,81 Commonwealth Ave,,,West Mifflin,PA,15122,2698.0,(412)466-9131,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,04,08,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Carroll El Sch,West Perry SD,1,,PA-115508003,4225740,PA-115508003-3594,422574003594,4203594,6670 Spring Rd,,,Shermans Dale,PA,17090,,6670 Spring Rd,,,Shermans Dale,PA,17090,,(717)582-4256,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,New Bloomfield El Sch,West Perry SD,1,,PA-115508003,4225740,PA-115508003-4920,422574004920,4204920,300 West High St,,,New Bloomfield,PA,17068,,300 West High St,,,New Bloomfield,PA,17068,,(717)582-4318,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Blain El Sch,West Perry SD,1,,PA-115508003,4225740,PA-115508003-6344,422574006344,4206344,132 Blain Rd,,,Blain,PA,17006,,132 Blain Rd,,,Blain,PA,17006,,(717)536-3219,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Hillside El Sch,West Shore SD,1,,PA-115219002,4225830,PA-115219002-1716,422583001716,4201716,516 7th St,,,New Cumberland,PA,17070,1598.0,516 7th St,,,New Cumberland,PA,17070,1598.0,(717)774-1321,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Washington Heights El Sch,West Shore SD,1,,PA-115219002,4225830,PA-115219002-1734,422583001734,4201734,531 Walnut St,,,Lemoyne,PA,17043,1591.0,531 Walnut St,,,Lemoyne,PA,17043,1591.0,(717)761-8040,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Lower Allen El Sch,West Shore SD,1,,PA-115219002,4225830,PA-115219002-1735,422583001735,4201735,4100 Old Gettysburg Road,,,Camp Hill,PA,17011,6709.0,4100 Old Gettysburg Road,,,Camp Hill,PA,17011,6709.0,(717)761-8415,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,KG,02,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Highland El Sch,West Shore SD,1,,PA-115219002,4225830,PA-115219002-1736,422583001736,4201736,1325 Carlisle Rd,,,Camp Hill,PA,17011,6198.0,1325 Carlisle Rd,,,Camp Hill,PA,17011,6198.0,(717)901-9860,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Rossmoyne El Sch,West Shore SD,1,,PA-115219002,4225830,PA-115219002-1738,422583001738,4201738,1225 Rossmoyne Rd,,,Mechanicsburg,PA,17055,4838.0,1225 Rossmoyne Rd,,,Mechanicsburg,PA,17055,4838.0,(717)697-8578,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,03,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Fishing Creek El Sch,West Shore SD,1,,PA-115219002,4225830,PA-115219002-4583,422583004583,4204583,510 Fishing Creek Rd,,,Lewisberry,PA,17339,9518.0,510 Fishing Creek Rd,,,Lewisberry,PA,17339,9518.0,(717)938-6565,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Newberry El Sch,West Shore SD,1,,PA-115219002,4225830,PA-115219002-4585,422583004585,4204585,2055 Old Trail Rd,,,Etters,PA,17319,9677.0,2055 Old Trail Rd,,,Etters,PA,17319,9677.0,(717)938-2111,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Fairview El Sch,West Shore SD,1,,PA-115219002,4225830,PA-115219002-4588,422583004588,4204588,480 Lewisberry Rd,,,New Cumberland,PA,17070,2309.0,480 Lewisberry Rd,,,New Cumberland,PA,17070,2309.0,(717)774-2970,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Red Mill El Sch,West Shore SD,1,,PA-115219002,4225830,PA-115219002-7332,422583009993,4209993,700 Red Mill Rd,,,Etters,PA,17319,9519.0,700 Red Mill Rd,,,Etters,PA,17319,9519.0,(717)938-3778,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Dana El Ctr,Wyoming Valley West SD,1,,PA-118409302,4225950,PA-118409302-2878,422595002878,4202878,50 Dana Street,,,Forty Fort,PA,18704,4153.0,50 Dana Street,,,Forty Fort,PA,18704,4153.0,(570)283-0591,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Schuyler Avenue El Sch,Wyoming Valley West SD,1,,PA-118409302,4225950,PA-118409302-2917,422595002917,4202917,715 Schuyler Avenue,,,Kingston,PA,18704,3630.0,715 Schuyler Avenue,,,Kingston,PA,18704,3630.0,(570)287-6041,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Third Avenue El Sch,Wyoming Valley West SD,1,,PA-118409302,4225950,PA-118409302-2918,422595002918,4202918,131 Rear Third Ave & Davis St,,,Kingston,PA,18704,3630.0,131 Rear Third Ave & Davis St,,,Kingston,PA,18704,3630.0,(570)288-2282,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Chester Street El Sch,Wyoming Valley West SD,1,,PA-118409302,4225950,PA-118409302-6392,422595006392,4206392,110 East Chester Street,,,Kingston,PA,18704,3630.0,110 East Chester Street,,,Kingston,PA,18704,3630.0,(570)287-2438,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,01,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,State El Ctr,Wyoming Valley West SD,1,,PA-118409302,4225950,PA-118409302-8243,422595007450,4207450,355 State Street,,,Larksville,PA,18704,1617.0,355 State Street,,,Larksville,PA,18704,1617.0,(570)779-5381,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,KG,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Lincolnway El Sch,West York Area SD,1,,PA-112678503,4225980,PA-112678503-4625,422598004625,4204625,2625 West Philadelphia St,,,York,PA,17404,,2625 West Philadelphia St,,,York,PA,17404,,(717)792-3902,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,02,03,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Trimmer El Sch,West York Area SD,1,,PA-112678503,4225980,PA-112678503-4629,422598004629,4204629,1900 Brenda Rd,,,York,PA,17408,4204.0,1900 Brenda Rd,,,York,PA,17408,4204.0,(717)764-6586,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,02,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Wallace El Sch,West York Area SD,1,,PA-112678503,4225980,PA-112678503-8350,422598007572,4207572,2065 High St,,,York,PA,17408,1547.0,2065 High St,,,York,PA,17408,1547.0,(717)764-6869,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,PK,01,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Mifflinburg Area Intrmd Sch,Mifflinburg Area SD,1,,PA-116605003,4226010,PA-116605003-7863,422601000998,4200998,250 Mabel Street,,,Mifflinburg,PA,17844,,250 Mabel Street,,,Mifflinburg,PA,17844,,(570)966-8270,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,03,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Mifflinburg El Sch,Mifflinburg Area SD,1,,PA-116605003,4226010,PA-116605003-6360,422601006360,4206360,115 Shipton St,,,Mifflinburg,PA,17844,1433.0,115 Shipton St,,,Mifflinburg,PA,17844,1433.0,(570)966-8320,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,KG,02,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Fairview El Sch,Western Beaver County SD,1,,PA-127049303,4226040,PA-127049303-0715,422604000715,4200715,343 Ridgemont Dr,,,Midland,PA,15059,2219.0,343 Ridgemont Dr,,,Midland,PA,15059,2219.0,(724)643-9680,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Wilson El Sch,Western Wayne SD,1,,PA-119648903,4226070,PA-119648903-4311,422607004311,4204311,74 Belmont St,,,Waymart,PA,18472,9802.0,74 Belmont St,,,Waymart,PA,18472,9802.0,(800)321-9973,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,EverGreen El Sch,Western Wayne SD,1,,PA-119648903,4226070,PA-119648903-8173,422607007404,4207404,739 Easton Turnpike,,,Lake Ariel,PA,18436,,739 Easton Turnpike,,,Lake Ariel,PA,18436,,(800)321-9973,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,PK,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Westmont Hilltop El Sch,Westmont Hilltop SD,1,,PA-108118503,4226130,PA-108118503-1290,422613001290,4201290,827 Diamond Blvd,,,Johnstown,PA,15905,,827 Diamond Blvd,,,Johnstown,PA,15905,,(814)255-8707,http://www.whsd.org,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,George D Steckel El Sch,Whitehall-Coplay SD,1,,PA-121397803,4226250,PA-121397803-6841,422625006841,4206841,2928 Zephyr Blvd,,,Whitehall,PA,18052,3408.0,2928 Zephyr Blvd,,,Whitehall,PA,18052,3408.0,(610)435-1521,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,02,03,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Zephyr El Sch,Whitehall-Coplay SD,1,,PA-121397803,4226250,PA-121397803-8048,422625006938,4206938,2934 Zephyr Blvd,,,Whitehall,PA,18052,,2934 Zephyr Blvd,,,Whitehall,PA,18052,,(610)871-3671,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,04,05,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Clarence M Gockley El Sch,Whitehall-Coplay SD,1,,PA-121397803,4226250,PA-121397803-6983,422625006983,4206983,2932 Zephyr Blvd,,,Whitehall,PA,18052,3408.0,2932 Zephyr Blvd,,,Whitehall,PA,18052,3408.0,(610)433-7551,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,KG,01,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Solomon/Plains El Sch,Wilkes-Barre Area SD,1,,PA-118408852,4226300,PA-118408852-7492,422630000294,4200294,41 Abbott St,,,Plains,PA,18705,1905.0,41 Abbott St,,,Plains,PA,18705,1905.0,(570)826-7222,http://www.wbasd.k12.pa.us/solomonplainselementary_home.aspx,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Dodson El Sch,Wilkes-Barre Area SD,1,,PA-118408852,4226300,PA-118408852-2995,422630002995,4202995,80 Jones St,,,Wilkes Barre,PA,18702,4730.0,80 Jones St,,,Wilkes Barre,PA,18702,4730.0,(570)826-7185,http://www.wbasd.k12.pa.us/dodsonelementary_home.aspx,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Daniel J Flood El Sch,Wilkes-Barre Area SD,1,,PA-118408852,4226300,PA-118408852-5152,422630005152,4205152,565 N Washington St,,,Wilkes Barre,PA,18705,1632.0,565 N Washington St,,,Wilkes Barre,PA,18705,1632.0,(570)826-7245,http://www.wbasd.k12.pa.us/floodelementary_home.aspx,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Heights/Murray El Sch,Wilkes-Barre Area SD,1,,PA-118408852,4226300,PA-118408852-6923,422630006923,4206923,1 S Sherman St,,,Wilkes Barre,PA,18702,5910.0,1 S Sherman St,,,Wilkes Barre,PA,18702,5910.0,(570)826-7111,http://www.wbasd.k12.pa.us/heightsmurrayelementary_home.aspx,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Dr David W Kistler El Sch,Wilkes-Barre Area SD,1,,PA-118408852,4226300,PA-118408852-6924,422630006924,4206924,301 Old River Rd,,,Wilkes Barre,PA,18702,1507.0,301 Old River Rd,,,Wilkes Barre,PA,18702,1507.0,(570)826-7230,http://www.wbasd.k12.pa.us/kistlerelementary_home.aspx,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Turner El Sch,Wilkinsburg Borough SD,1,,PA-103029803,4226370,PA-103029803-0553,422637000553,4200553,1833 Laketon Rd,,,Wilkinsburg,PA,15221,1607.0,1833 Laketon Rd,,,Wilkinsburg,PA,15221,1607.0,(412)731-5883,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Kelly El Sch,Wilkinsburg Borough SD,1,,PA-103029803,4226370,PA-103029803-5106,422637005106,4205106,400 Kelly Ave,,,Wilkinsburg,PA,15221,3158.0,400 Kelly Ave,,,Wilkinsburg,PA,15221,3158.0,(412)371-9504,,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,PK,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Bell Avenue School,William Penn SD,1,,PA-125239652,4226390,PA-125239652-7385,422639000104,4200104,1000 Bell Ave,,,Yeadon,PA,19050,3896.0,1000 Bell Ave,,,Yeadon,PA,19050,3896.0,(610)284-6100,http://www.wpsd.k12.pa.us,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Colwyn El Sch,William Penn SD,1,,PA-125239652,4226390,PA-125239652-1856,422639000710,4200710,211 Pine Street,,,Colwyn,PA,19023,,211 Pine Street,,,Colwyn,PA,19023,,(610)957-5470,http://www.wpsd.k12.pa.us,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Ardmore Avenue Sch,William Penn SD,1,,PA-125239652,4226390,PA-125239652-1887,422639001887,4201887,161 Ardmore Ave,,,Lansdowne,PA,19050,1546.0,161 Ardmore Ave,,,Lansdowne,PA,19050,1546.0,(610)623-7900,http://www.wpsd.k12.pa.us,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,East Lansdowne El Sch,William Penn SD,1,,PA-125239652,4226390,PA-125239652-1890,422639001890,4201890,401 Emerson Ave,,,East Lansdowne,PA,19050,2542.0,401 Emerson Ave,,,East Lansdowne,PA,19050,2542.0,(610)626-2415,http://www.wpsd.k12.pa.us,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,W B Evans Magnet Sch,William Penn SD,1,,PA-125239652,4226390,PA-125239652-1974,422639001974,4201974,900 Baily Rd,,,Yeadon,PA,19050,3339.0,900 Baily Rd,,,Yeadon,PA,19050,3339.0,(610)623-5975,http://www.wpsd.k12.pa.us,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
2017-2018,42,PENNSYLVANIA,PA,Aldan El Sch,William Penn SD,1,,PA-125239652,4226390,PA-125239652-6509,422639006509,4206509,1 North Woodlawn Ave,,,Aldan,PA,19018,3836.0,1 North Woodlawn Ave,,,Aldan,PA,19018,3836.0,(610)626-3410,http://www.wpsd.k12.pa.us,1,Open,1,Open,03/16/2018,1,Regular School,No,No,No,,,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,KG,06,Elementary,As reported
