,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Incident Zip,Incident Address,Address Type,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane)
7097,40830479,10/10/2011 08:23:00 AM,03/14/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2122 57 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7098,40830480,08/25/2011 04:07:10 PM,09/07/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,315 87 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7099,40830481,08/25/2011 03:09:33 PM,08/25/2011 03:09:33 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,274 EAST 38 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7100,40830482,10/06/2011 12:39:52 PM,10/06/2011 12:39:52 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,383 WEBSTER AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7101,40830483,10/06/2011 11:51:20 AM,10/06/2011 11:51:20 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,617 BRIGHTON BEACH AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7102,40830485,08/23/2011 09:47:43 PM,09/02/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,320 COURT STREET,,Unspecified BROOKLYN,BROOKLYN,,
7103,40830486,10/06/2011 09:33:09 AM,02/13/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1760 61 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7104,40830489,10/04/2011 11:29:45 AM,10/12/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,71 DIKEMAN STREET,,Unspecified BROOKLYN,BROOKLYN,,
7105,40830491,08/19/2011 03:01:01 PM,08/19/2011 03:01:01 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1575 CANARSIE ROAD,,Unspecified BROOKLYN,BROOKLYN,,
7106,40830492,08/18/2011 12:09:45 PM,08/18/2011 12:09:45 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,259 EAST 48 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7107,40830495,03/28/2012 01:49:40 PM,06/04/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,59 KENT STREET,,Unspecified BROOKLYN,BROOKLYN,,
7108,40830496,03/27/2012 10:25:34 AM,06/01/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,265 HICKS STREET,,Unspecified BROOKLYN,BROOKLYN,,
7109,40830497,05/09/2012 05:36:42 PM,05/14/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,423 ROGERS AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7110,40830498,05/09/2012 09:58:14 AM,05/09/2012 09:58:14 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,575 80 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7111,40830501,05/08/2012 03:19:03 PM,05/08/2012 03:19:03 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,245 MONROE STREET,,Unspecified BROOKLYN,BROOKLYN,,
7112,40830502,05/08/2012 12:13:38 PM,05/15/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,174 WYONA STREET,,Unspecified BROOKLYN,BROOKLYN,,
7113,40830503,05/08/2012 09:53:09 AM,05/08/2012 09:53:09 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,331 PULASKI STREET,,Unspecified BROOKLYN,BROOKLYN,,
7114,40830510,05/05/2012 11:39:19 AM,08/02/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,439 HENRY STREET,,Unspecified BROOKLYN,BROOKLYN,,
7115,20874109,07/20/2011 06:12:00 AM,07/22/2011 12:00:00 PM,DSNY,BCC - Queens East,Sanitation Condition,22 Weeds,11694,141-11 BEACH CHANNEL DRIVE,ADDRESS,14 QUEENS,QUEENS,1022900,149523
7116,20874110,07/20/2011 06:13:00 AM,08/01/2011 12:00:00 PM,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,11208,650 SHEPHERD AVENUE,ADDRESS,05 BROOKLYN,BROOKLYN,1017722,182763
7117,40830512,11/25/2011 01:31:57 PM,05/18/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,189 15 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7118,40830513,01/13/2012 11:18:33 AM,01/26/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2336 NATIONAL DRIVE,,Unspecified BROOKLYN,BROOKLYN,,
7119,40830519,03/31/2014 11:17:13 AM,03/31/2014 11:17:13 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,38 CLAY STREET,,Unspecified BROOKLYN,BROOKLYN,,
7120,40830521,03/27/2014 09:26:31 AM,04/25/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,193 NOSTRAND AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7121,40830526,01/24/2014 10:41:20 AM,01/31/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,25 FILLMORE PLACE,,Unspecified BROOKLYN,BROOKLYN,,
7122,40830527,01/23/2014 10:01:21 PM,01/24/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,421 KENT AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7123,40830528,12/02/2013 11:35:02 AM,12/04/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,151 BERRY STREET,,Unspecified BROOKLYN,BROOKLYN,,
7124,40830542,09/27/2011 06:48:34 PM,12/27/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1012 HANCOCK STREET,,Unspecified BROOKLYN,BROOKLYN,,
7125,40830544,09/26/2011 05:27:28 PM,10/04/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,6208 STRICKLAND AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7126,40830548,05/26/2018 12:07:11 PM,05/29/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,35-21 10 STREET,,Unspecified QUEENS,QUEENS,,
7127,40830552,11/01/2011 11:58:16 AM,02/21/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,114 BRIGHTWATER COURT,,Unspecified BROOKLYN,BROOKLYN,,
7128,40830554,09/16/2011 12:02:05 PM,09/16/2011 12:02:05 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,114 FORREST STREET,,Unspecified BROOKLYN,BROOKLYN,,
7129,40830556,02/11/2017 08:42:17 AM,02/16/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,104-20 223 STREET,,Unspecified QUEENS,QUEENS,,
7130,40830557,09/15/2011 02:36:51 PM,09/15/2011 02:36:51 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1880 FULTON STREET,,Unspecified BROOKLYN,BROOKLYN,,
7131,40830558,10/04/2016 12:12:40 PM,01/17/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,46-75 HANFORD STREET,,Unspecified QUEENS,QUEENS,,
7132,40830559,10/28/2011 02:15:50 PM,11/03/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,382 BALTIC STREET,,Unspecified BROOKLYN,BROOKLYN,,
7133,40830561,10/02/2016 04:21:45 AM,01/06/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,89-23 201 STREET,,Unspecified QUEENS,QUEENS,,
7134,40830563,11/21/2011 02:53:10 PM,11/22/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,4502 8 AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7135,40830568,11/17/2011 07:00:57 PM,04/02/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,5915 FT HAMILTON PARKWAY,,Unspecified BROOKLYN,BROOKLYN,,
7136,40830571,01/05/2012 09:14:06 AM,01/05/2012 09:14:06 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,2110 EAST 1 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7137,40830572,11/14/2011 02:14:02 PM,11/14/2011 02:14:02 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,165 NORFOLK STREET,,Unspecified BROOKLYN,BROOKLYN,,
7138,40830573,11/14/2011 01:48:14 PM,11/14/2011 01:48:14 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,819 AVENUE W,,Unspecified BROOKLYN,BROOKLYN,,
7139,40830574,11/12/2011 06:09:39 PM,11/14/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,3601 AVENUE R,,Unspecified BROOKLYN,BROOKLYN,,
7140,40830584,12/19/2011 12:35:30 PM,12/20/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,59 NORTH 6 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7141,40830585,12/19/2011 11:38:08 AM,12/19/2011 11:38:08 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,970 EAST 89 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7142,40830587,01/09/2014 11:08:10 AM,01/10/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,623 AVENUE W,,Unspecified BROOKLYN,BROOKLYN,,
7143,40830590,12/31/2013 08:51:44 PM,01/02/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,3400 SNYDER AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7144,40830592,11/07/2013 01:07:08 PM,11/13/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,3320 FILLMORE AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7145,40830596,12/16/2013 12:37:56 PM,12/17/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,214 HURON STREET,,Unspecified BROOKLYN,BROOKLYN,,
7146,40830599,12/11/2013 01:12:32 PM,12/16/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,354 MYRTLE AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7147,40830602,02/06/2014 10:22:58 AM,02/10/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,371 CRESCENT STREET,,Unspecified BROOKLYN,BROOKLYN,,
7148,40830605,12/05/2013 12:14:55 PM,12/09/2013 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,10 HANCOCK STREET,,Unspecified BROOKLYN,BROOKLYN,,
7149,40830607,01/29/2014 12:12:51 PM,04/08/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,471 16 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7150,40830612,10/25/2011 11:43:42 AM,11/01/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,4738 BEDFORD AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7151,40830613,02/24/2016 01:17:11 PM,03/03/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,104-31 109 STREET,,Unspecified QUEENS,QUEENS,,
7152,40830616,10/24/2011 01:43:22 PM,10/24/2011 01:43:22 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,238 94 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7153,40830620,09/21/2015 01:20:57 PM,09/08/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,22-26 35 STREET,,Unspecified QUEENS,QUEENS,,
7154,40830622,10/21/2011 07:35:33 PM,10/26/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,865 MONTGOMERY STREET,,Unspecified BROOKLYN,BROOKLYN,,
7155,40830625,11/18/2014 01:37:03 PM,12/18/2015 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,135-05 40 ROAD,,Unspecified QUEENS,QUEENS,,
7156,40830626,11/18/2014 12:03:52 AM,12/18/2015 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,143-22 22 ROAD,,Unspecified QUEENS,QUEENS,,
7157,40830630,06/23/2014 09:44:55 AM,09/23/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,61-52 148 PLACE,,Unspecified QUEENS,QUEENS,,
7158,40830637,12/16/2011 10:28:04 PM,12/19/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,439 COLUMBIA STREET,,Unspecified BROOKLYN,BROOKLYN,,
7159,40830640,02/10/2012 02:17:37 PM,02/10/2012 02:17:37 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,187 RODNEY STREET,,Unspecified BROOKLYN,BROOKLYN,,
7160,40830643,02/08/2012 10:48:48 AM,02/10/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,178 DEAN STREET,,Unspecified BROOKLYN,BROOKLYN,,
7161,40830645,12/13/2011 02:16:05 PM,12/15/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,438 LAFAYETTE AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7162,40830649,02/07/2012 12:22:36 PM,02/07/2012 12:22:36 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,160 IRVING AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7163,40830654,06/24/2015 11:08:00 AM,08/18/2015 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,321 LYNDALE AVENUE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
7164,40830663,10/11/2012 04:07:48 PM,10/12/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,161 CRYSTAL AVENUE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
7165,40830665,09/12/2012 04:55:18 PM,09/12/2012 04:55:18 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,69 DEHART AVENUE,,Unspecified STATEN ISLAND,STATEN ISLAND,,
7166,40830671,09/29/2014 03:39:35 PM,09/30/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,80 MAIN STREET,,Unspecified STATEN ISLAND,STATEN ISLAND,,
7167,40830674,07/23/2014 09:23:20 PM,08/14/2014 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,183 BELAIR ROAD,,Unspecified STATEN ISLAND,STATEN ISLAND,,
7168,40830676,03/06/2012 11:04:34 AM,03/06/2012 11:04:34 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,985 MONTGOMERY STREET,,Unspecified BROOKLYN,BROOKLYN,,
7169,40830677,03/06/2012 10:11:37 AM,03/06/2012 10:11:37 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,167 NORFOLK STREET,,Unspecified BROOKLYN,BROOKLYN,,
7170,40830679,06/06/2011 03:23:05 PM,06/06/2011 03:23:05 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1534 EAST 66 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7171,40830680,06/06/2011 11:11:20 AM,06/06/2011 11:11:20 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1020 OCEAN PARKWAY,,Unspecified BROOKLYN,BROOKLYN,,
7172,40830682,08/12/2013 02:37:18 PM,08/12/2013 02:37:18 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,25-45 75 STREET,,Unspecified QUEENS,QUEENS,,
7173,40830690,09/11/2018 09:00:30 AM,09/14/2018 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,46-25 190 STREET,,Unspecified QUEENS,QUEENS,,
7174,40830703,12/05/2011 02:04:13 PM,12/07/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,138 NEVINS STREET,,Unspecified BROOKLYN,BROOKLYN,,
7175,40830705,12/02/2011 01:28:59 PM,12/02/2011 01:28:59 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,581 SARATOGA AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7176,40830710,08/31/2011 05:55:25 PM,09/08/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1466 EAST 3 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7177,40830711,08/31/2011 08:14:49 AM,08/31/2011 08:14:49 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,94 LEWIS AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7178,37173569,09/13/2017 10:55:15 AM,11/01/2017 12:15:45 PM,DOF,Personal Exemption Unit,DOF Property - Reduction Issue,Personal SCHE Exemption,11419,,ADDRESS,10 QUEENS,QUEENS,,
7179,40830714,08/26/2011 06:32:22 AM,09/16/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,60 HARRISON PLACE,,Unspecified BROOKLYN,BROOKLYN,,
7180,40830719,10/06/2011 11:39:39 AM,10/06/2011 11:39:39 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,16 BRIGHTON 7 WALK,,Unspecified BROOKLYN,BROOKLYN,,
7181,40830721,10/05/2011 03:58:08 PM,10/12/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1965 TROY AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7182,40830723,08/23/2011 11:54:00 AM,08/23/2011 11:54:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1880 EAST 12 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7183,40830725,08/19/2011 02:59:15 PM,08/19/2011 02:59:15 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,36 BAY 22 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7184,40830726,08/19/2011 02:56:53 PM,08/19/2011 02:56:53 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1844 81 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7185,40830727,03/06/2012 10:05:31 AM,03/06/2012 10:05:31 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,237 96 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7186,40830729,03/05/2012 11:54:26 AM,03/05/2012 11:54:26 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,117 SHERIDAN AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7187,40830730,02/29/2012 07:52:14 AM,09/24/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,368 STAGG STREET,,Unspecified BROOKLYN,BROOKLYN,,
7188,40830732,04/15/2012 01:54:05 PM,04/16/2012 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,255 74 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7189,40830750,06/03/2017 10:51:21 AM,06/17/2017 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,17 AVENUE,,Unspecified QUEENS,QUEENS,,
7190,40830755,09/13/2016 02:24:44 PM,09/15/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,523 WILLOUGHBY AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7191,40830756,08/12/2016 04:53:08 AM,08/12/2016 04:53:08 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,AVENUE K,,Unspecified BROOKLYN,BROOKLYN,,
7192,40830764,11/14/2014 10:46:29 AM,01/07/2015 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,78-01 77 AVENUE,,Unspecified QUEENS,QUEENS,,
7193,40830765,11/13/2014 03:03:15 PM,12/28/2015 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,99-39 164 AVENUE,,Unspecified QUEENS,QUEENS,,
7194,40830767,04/06/2016 11:35:34 AM,04/07/2016 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,809 PARK PLACE,,Unspecified BROOKLYN,BROOKLYN,,
7195,40830768,03/08/2016 12:42:07 PM,03/08/2016 12:42:07 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,75 EAST 56 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7196,40830769,03/08/2016 08:18:25 AM,03/08/2016 08:18:25 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,111 EAST 51 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7197,40830773,08/19/2011 01:18:27 PM,08/19/2011 01:18:27 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,611 EAST 80 STREET,,Unspecified BROOKLYN,BROOKLYN,,
7198,40830774,08/19/2011 06:31:07 AM,08/23/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,366 AVENUE T,,Unspecified BROOKLYN,BROOKLYN,,
7199,40830775,08/18/2011 05:09:29 PM,09/22/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,1837 STILLWELL AVENUE,,Unspecified BROOKLYN,BROOKLYN,,
7200,40830776,09/30/2011 12:15:41 PM,10/17/2011 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,245 67 STREET,,Unspecified BROOKLYN,BROOKLYN,,
